OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10,HOUSING10,POP10,Shape_Length,Shape_Area,Longitude,Latitude
276,17,19,5800,1000,1.7019E+14,8,14,0.003656748,5.71978E-07,-88.21108783,40.11214753
277,17,19,5800,2002,1.7019E+14,12,22,0.003741619,6.3059E-07,-88.2110566,40.11091711
278,17,19,5800,2001,1.7019E+14,6,8,0.002604622,3.78523E-07,-88.2099115,40.11093363
279,17,19,5800,3013,1.7019E+14,6,23,0.003672255,5.72759E-07,-88.21101429,40.10855538
280,17,19,5800,4009,1.7019E+14,23,51,0.006691576,2.23397E-06,-88.2108637,40.10512405
281,17,19,5800,4010,1.7019E+14,19,42,0.010798616,6.51138E-06,-88.21143944,40.10375399
282,17,19,11100,1030,1.7019E+14,2,2,0.002675734,4.36163E-07,-88.20781924,40.11317047
283,17,19,5500,5006,1.7019E+14,50,51,0.004682965,1.25208E-06,-88.20809221,40.10880544
284,17,19,5500,5023,1.7019E+14,47,81,0.00723329,3.15442E-06,-88.20803681,40.1065628
285,17,19,5500,5022,1.7019E+14,36,69,0.006286463,2.23107E-06,-88.2067271,40.1065804
286,17,19,5500,5013,1.7019E+14,1,1,0.002897473,5.11817E-07,-88.20457978,40.10804998
287,17,19,5500,5012,1.7019E+14,3,5,0.003286266,6.8695E-07,-88.2053179,40.10804666
288,17,19,5800,5014,1.7019E+14,15,34,0.006305453,1.87373E-06,-88.21313672,40.09865862
289,17,19,5800,5016,1.7019E+14,18,32,0.006627701,1.99101E-06,-88.20837504,40.09870075
290,17,19,10700,6059,1.7019E+14,0,0,0.018862934,1.64665E-06,-88.03248882,40.15311794
291,17,19,10700,6051,1.7019E+14,0,0,0.025696473,2.47218E-05,-88.03650957,40.16200028
292,17,19,10400,4205,1.7019E+14,0,0,0.045944436,8.42682E-05,-87.99266195,40.22813976
293,17,19,10400,4207,1.7019E+14,2,2,0.027999863,4.16495E-05,-87.96242669,40.2378207
294,17,19,10400,4097,1.7019E+14,5,11,0.05195072,0.000134972,-88.03089235,40.34543049
295,17,19,10400,2077,1.7019E+14,0,0,0.008675953,1.16858E-06,-88.18137146,40.3207489
296,17,19,10204,5032,1.7019E+14,0,0,0.031674679,4.8812E-05,-88.17141096,40.28800533
297,17,19,1205,1019,1.7019E+14,1,3,0.010003523,2.58536E-06,-88.31359462,40.11179071
298,17,19,1205,2032,1.7019E+14,0,0,0.027874814,9.28178E-06,-88.3194066,40.10707049
299,17,19,10900,5028,1.7019E+14,0,0,0.018656959,7.04018E-06,-88.25493841,40.02856407
300,17,19,10900,7044,1.7019E+14,2,2,0.042724593,0.000112988,-88.43916119,39.94323397
301,17,19,10900,7082,1.7019E+14,0,0,0.042291173,0.000100837,-88.43980884,39.92814603
302,17,19,10900,7095,1.7019E+14,0,0,0.046729459,0.000127925,-88.42964269,39.91582534
303,17,19,10700,1029,1.7019E+14,3,7,0.003211314,5.53129E-07,-87.97413791,40.1934689
304,17,19,10700,1042,1.7019E+14,3,8,0.003119165,3.61578E-07,-87.96798905,40.19257081
305,17,19,10700,1047,1.7019E+14,3,13,0.052407906,0.000136426,-87.95099636,40.18905036
306,17,19,10700,1065,1.7019E+14,0,0,0.065219395,0.000199523,-87.97195363,40.14873355
307,17,19,10700,1093,1.7019E+14,1,2,0.066559173,0.000183385,-87.9814769,40.12348722
308,17,19,10700,1095,1.7019E+14,0,0,0.00958244,7.99062E-07,-87.99673306,40.11998952
309,17,19,10700,2011,1.7019E+14,1,3,0.034802574,7.47016E-05,-87.94480177,40.11601474
310,17,19,10700,2002,1.7019E+14,0,0,0.013166857,1.0262E-06,-87.96179027,40.11991047
311,17,19,10700,2010,1.7019E+14,7,18,0.004515605,1.24823E-06,-87.95550372,40.11544782
312,17,19,10400,2010,1.7019E+14,3,6,0.067358006,0.000279319,-88.04990674,40.29063651
313,17,19,10400,3019,1.7019E+14,1,2,0.001189815,3.67955E-08,-88.02338912,40.30463311
314,17,19,10400,3031,1.7019E+14,17,29,0.005510814,1.74911E-06,-88.0204837,40.3050296
315,17,19,10400,4187,1.7019E+14,2,2,0.056670348,0.000140746,-88.03429754,40.23053149
316,17,19,10604,2006,1.7019E+14,1,2,0.015501376,1.53885E-05,-88.42889588,40.1253586
317,17,19,10604,2015,1.7019E+14,1,3,0.044098358,6.46091E-05,-88.4174034,40.12234604
318,17,19,5701,3004,1.7019E+14,16,31,0.00786349,3.84872E-06,-88.20862262,40.08983368
319,17,19,5500,4027,1.7019E+14,8,15,0.003735943,8.51493E-07,-88.20079677,40.10891712
320,17,19,5500,1028,1.7019E+14,11,22,0.005347775,1.36742E-06,-88.19865713,40.11049756
321,17,19,5500,4022,1.7019E+14,9,21,0.0040717,8.58786E-07,-88.19737504,40.10900145
322,17,19,5500,4039,1.7019E+14,28,57,0.006446359,2.39821E-06,-88.19848766,40.10668839
323,17,19,5600,3006,1.7019E+14,44,81,0.010771587,3.77398E-06,-88.19785837,40.10201247
324,17,19,5500,1024,1.7019E+14,15,20,0.00630007,2.13255E-06,-88.19677617,40.11345872
325,17,19,5500,4002,1.7019E+14,8,12,0.003216814,5.19561E-07,-88.19400337,40.11272481
326,17,19,5500,4044,1.7019E+14,4,5,0.004050359,5.29484E-07,-88.19534759,40.10600503
327,17,19,5600,2005,1.7019E+14,50,81,0.01121585,3.88466E-06,-88.19327528,40.10199185
328,17,19,5600,2004,1.7019E+14,14,29,0.005431774,1.40917E-06,-88.19291711,40.10286945
329,17,19,5402,2004,1.7019E+14,1,1,0.019507568,2.30444E-05,-88.14104707,40.14020032
330,17,19,5402,2007,1.7019E+14,0,0,0.014705548,1.41244E-05,-88.15221414,40.14034573
331,17,19,5402,2033,1.7019E+14,2,3,0.046083022,6.06154E-05,-88.13241442,40.12241185
332,17,19,10700,2050,1.7019E+14,1,1,0.00725875,1.90031E-06,-87.99316915,40.07661525
333,17,19,5300,1011,1.7019E+14,0,0,0.019208676,9.87022E-06,-88.21691033,40.13689058
334,17,19,5402,3035,1.7019E+14,19,42,0.009592281,4.81652E-06,-88.18238833,40.14097006
335,17,19,10900,5056,1.7019E+14,0,0,0.002347174,1.21877E-07,-88.2614255,40.03828141
336,17,19,1400,1038,1.7019E+14,0,0,0.030341845,6.74794E-06,-88.24720208,40.07681987
337,17,19,10900,5092,1.7019E+14,1,0,0.048337856,0.000139982,-88.27058247,40.00311963
338,17,19,1302,1039,1.7019E+14,0,0,0.002676933,4.13745E-08,-88.25007494,40.08063401
339,17,19,10601,1072,1.7019E+14,2,7,0.004315291,8.03541E-07,-88.42624808,40.20358851
340,17,19,10603,3059,1.7019E+14,0,0,0.005499078,4.06708E-07,-88.38545721,40.19466384
341,17,19,10604,2065,1.7019E+14,5,9,0.015825383,9.64444E-06,-88.37064501,40.10428418
342,17,19,10700,2016,1.7019E+14,9,23,0.004597643,1.26762E-06,-87.95411891,40.11191113
343,17,19,10700,2038,1.7019E+14,15,35,0.006937075,2.28149E-06,-87.95745124,40.11103975
344,17,19,10800,4056,1.7019E+14,12,24,0.006179405,2.04792E-06,-87.9641767,40.03854641
345,17,19,10800,1019,1.7019E+14,4,9,0.004403292,1.19225E-06,-87.96245848,40.03665223
346,17,19,10800,1037,1.7019E+14,9,11,0.004336408,1.14014E-06,-87.95994932,40.03383792
347,17,19,10800,1038,1.7019E+14,5,13,0.004369348,1.17369E-06,-87.9599455,40.0319438
348,17,19,10700,3022,1.7019E+14,24,74,0.008541082,2.58501E-06,-88.03571997,40.11904819
349,17,19,10800,4007,1.7019E+14,1,5,0.044976821,0.000111011,-88.0021768,40.07261556
350,17,19,10604,2098,1.7019E+14,1,1,0.065342505,0.000266227,-88.43558508,40.09123037
351,17,19,10604,2043,1.7019E+14,4,12,0.044902355,7.39223E-05,-88.41615634,40.11075477
352,17,19,10604,2088,1.7019E+14,1,1,0.002656889,4.03355E-07,-88.42542313,40.10759998
353,17,19,10604,2099,1.7019E+14,11,22,0.067178246,0.000276748,-88.41686424,40.09137803
354,17,19,10604,2110,1.7019E+14,1,3,0.061394334,0.000193285,-88.41891554,40.06360825
355,17,19,10900,6022,1.7019E+14,0,0,0.012566218,6.75968E-06,-88.44367472,40.0242724
356,17,19,10900,6015,1.7019E+14,2,5,0.058132659,0.00020795,-88.39972796,40.03285251
357,17,19,10604,2113,1.7019E+14,1,4,0.041034663,8.95434E-05,-88.38460109,40.06374671
358,17,19,10900,6017,1.7019E+14,0,0,0.033072415,5.30097E-05,-88.39009955,40.04561951
359,17,19,10900,6003,1.7019E+14,4,6,0.067449082,0.000280448,-88.35954423,40.04782707
360,17,19,10604,2138,1.7019E+14,2,4,0.002402081,2.78978E-07,-88.36850126,40.11270394
361,17,19,1205,2023,1.7019E+14,2,1,0.033800573,6.21259E-05,-88.34661779,40.10250866
362,17,19,1205,2009,1.7019E+14,0,0,0.006567206,2.5593E-06,-88.31517327,40.11159823
363,17,19,1205,2041,1.7019E+14,1,2,0.056099654,0.00020401,-88.33981479,40.06227743
364,17,19,5701,2003,1.7019E+14,197,228,0.009555281,3.52006E-06,-88.1966707,40.09424141
365,17,19,5701,4035,1.7019E+14,14,34,0.006188684,2.12975E-06,-88.19433892,40.08885802
366,17,19,5401,4026,1.7019E+14,0,0,0.001890922,1.35418E-07,-88.18835909,40.12755953
367,17,19,5402,3007,1.7019E+14,9,21,0.003960305,8.66124E-07,-88.1853851,40.13370705
368,17,19,5402,3025,1.7019E+14,6,9,0.00262324,4.34898E-07,-88.187826,40.13242985
369,17,19,5402,3026,1.7019E+14,4,6,0.002434397,3.74945E-07,-88.18654833,40.13171232
370,17,19,5401,1028,1.7019E+14,13,36,0.00541958,1.06642E-06,-88.17968036,40.11775174
371,17,19,5401,1033,1.7019E+14,9,17,0.003902312,6.52448E-07,-88.18018229,40.11805058
372,17,19,5500,2015,1.7019E+14,14,33,0.003105469,5.21588E-07,-88.1794328,40.11570306
373,17,19,5500,2018,1.7019E+14,13,35,0.011287679,4.70344E-06,-88.1693436,40.11882266
374,17,19,5401,1029,1.7019E+14,19,42,0.005003412,1.19493E-06,-88.17747948,40.11942965
375,17,19,800,2073,1.7019E+14,30,66,0.008009696,2.8119E-06,-88.25514675,40.15250392
376,17,19,5600,2007,1.7019E+14,3,6,0.002610922,4.19837E-07,-88.19042477,40.10191769
377,17,19,5600,2016,1.7019E+14,13,28,0.004848235,1.32625E-06,-88.1890343,40.09978444
378,17,19,5600,2022,1.7019E+14,10,23,0.004527276,1.22616E-06,-88.18713123,40.0994002
379,17,19,10603,2022,1.7019E+14,0,0,0.001373372,8.9067E-08,-88.40224845,40.17828887
380,17,19,902,1058,1.7019E+14,0,0,0.005645729,2.23162E-06,-88.30623895,40.12082141
381,17,19,5701,4016,1.7019E+14,0,0,0.000616177,2.89865E-08,-88.19231486,40.08702614
382,17,19,10603,2019,1.7019E+14,1,2,0.068858117,0.000244771,-88.37785819,40.16589891
383,17,19,5500,2013,1.7019E+14,18,51,0.003836726,6.83457E-07,-88.18093653,40.11560613
384,17,19,10300,2020,1.7019E+14,0,0,0.021053642,2.69431E-06,-88.13118027,40.2902108
385,17,19,10603,2008,1.7019E+14,0,0,0.008409322,2.40752E-06,-88.37869155,40.18446346
386,17,19,10603,1047,1.7019E+14,0,0,0.044811784,8.3836E-05,-88.34594377,40.17128825
387,17,19,5500,2033,1.7019E+14,14,29,0.009085209,2.55465E-06,-88.17243949,40.11525736
388,17,19,5600,5003,1.7019E+14,0,0,0.015558227,1.9648E-06,-88.16242104,40.1026819
389,17,19,10700,5015,1.7019E+14,49,116,0.028370745,3.50272E-05,-88.05004508,40.1239169
390,17,19,5702,1015,1.7019E+14,0,0,0.003735853,2.22058E-07,-88.16289729,40.08392135
391,17,19,10800,4036,1.7019E+14,39,109,0.025641143,1.61573E-05,-87.96633443,40.0379915
392,17,19,1205,2033,1.7019E+14,0,0,0.003000369,1.09884E-07,-88.32454352,40.09874969
393,17,19,10300,1072,1.7019E+14,0,0,0.006046581,1.60568E-06,-88.15817428,40.28618932
394,17,19,10500,4006,1.7019E+14,0,0,0.067452327,3.7648E-06,-88.39099257,40.38569859
395,17,19,10500,4037,1.7019E+14,0,0,0.028114278,4.20586E-05,-88.42577376,40.36539061
396,17,19,902,1079,1.7019E+14,0,0,0.026070214,3.10592E-06,-88.32108321,40.12037917
397,17,19,10500,4029,1.7019E+14,0,0,0.022049397,1.91422E-05,-88.4211873,40.38117642
398,17,19,10500,1003,1.7019E+14,0,0,0.046583928,0.00013359,-88.28593259,40.39130274
399,17,19,10500,1030,1.7019E+14,0,0,0.017403303,1.42183E-05,-88.29156476,40.37335791
400,17,19,10500,1024,1.7019E+14,0,0,0.045520562,5.06407E-05,-88.2784477,40.37137398
401,17,19,10500,1019,1.7019E+14,1,3,0.049694957,9.87167E-05,-88.26381425,40.38153841
402,17,19,10400,1035,1.7019E+14,3,3,0.004182762,9.98294E-07,-88.12514099,40.38830097
403,17,19,10400,1030,1.7019E+14,11,22,0.005612724,2.00347E-06,-88.12976519,40.38808336
404,17,19,10400,1062,1.7019E+14,5,12,0.004241767,1.02629E-06,-88.12865876,40.38781908
405,17,19,10400,1001,1.7019E+14,0,0,0.026567305,8.2571E-06,-88.1230996,40.39603384
406,17,19,10400,1048,1.7019E+14,3,9,0.00683808,1.48702E-06,-88.12540788,40.38599011
407,17,19,10400,1007,1.7019E+14,2,5,0.068115053,0.000285219,-88.16546231,40.39264454
408,17,19,10400,1005,1.7019E+14,4,14,0.067440618,0.00028629,-88.14628513,40.39286915
409,17,19,902,1059,1.7019E+14,0,0,0.021096013,2.56682E-06,-88.30671127,40.11889742
410,17,19,1302,2033,1.7019E+14,6,18,0.004413364,9.51111E-07,-88.26178227,40.07492277
411,17,19,902,1041,1.7019E+14,11,22,0.005728176,1.56018E-06,-88.29597806,40.12330512
412,17,19,1206,1006,1.7019E+14,1,2,0.008548436,1.84308E-06,-88.30318674,40.09828318
413,17,19,1201,2017,1.7019E+14,21,51,0.006015893,1.99859E-06,-88.29582972,40.10709544
414,17,19,1201,4004,1.7019E+14,14,38,0.004735362,1.34866E-06,-88.29480112,40.1027838
415,17,19,1201,4013,1.7019E+14,28,71,0.008543005,2.55979E-06,-88.29255262,40.10183598
416,17,19,5701,4014,1.7019E+14,13,29,0.006295912,2.23489E-06,-88.19225968,40.08886229
417,17,19,5500,3026,1.7019E+14,14,36,0.0050411,1.26516E-06,-88.17445075,40.10976647
418,17,19,5702,1033,1.7019E+14,2,1,0.067181068,0.00027581,-88.19970604,40.06190688
419,17,19,5702,1032,1.7019E+14,13,29,0.007849132,3.01007E-06,-88.20194836,40.07473657
420,17,19,5702,1031,1.7019E+14,15,34,0.008067369,2.72266E-06,-88.20207557,40.07379046
421,17,19,10900,2011,1.7019E+14,11,32,0.086169305,0.000415549,-88.19488594,40.03263767
422,17,19,10900,2018,1.7019E+14,7,21,0.086060069,0.000415167,-88.19473919,40.01805962
423,17,19,5702,1023,1.7019E+14,4,6,0.086047581,0.000414723,-88.17603118,40.06202835
424,17,19,5402,2032,1.7019E+14,4,7,0.041741069,3.46234E-05,-88.15312575,40.12138016
425,17,19,5500,2021,1.7019E+14,1,3,0.052121373,0.000134103,-88.13411893,40.11687828
426,17,19,10900,2009,1.7019E+14,6,15,0.066941716,0.000274951,-88.15215645,40.0329414
427,17,19,10603,1010,1.7019E+14,25,59,0.009860052,2.60835E-06,-88.36316173,40.20578524
428,17,19,10900,7070,1.7019E+14,5,9,0.005214677,1.67785E-06,-88.45301945,39.9431198
429,17,19,5500,3008,1.7019E+14,23,45,0.010846088,2.21361E-06,-88.17640641,40.11111215
430,17,19,10900,3029,1.7019E+14,15,44,0.006920796,2.48127E-06,-88.24786028,39.98374871
431,17,19,10400,1004,1.7019E+14,1,2,0.033791993,5.52743E-05,-88.13388404,40.39586732
432,17,19,10400,4017,1.7019E+14,3,5,0.068028416,0.000283986,-88.05003692,40.39298748
433,17,19,10400,4020,1.7019E+14,0,0,0.007465333,3.38033E-06,-88.07031513,40.38655408
434,17,19,10400,1043,1.7019E+14,1,5,0.015694649,1.36755E-05,-88.11945985,40.38377675
435,17,19,10100,1024,1.7019E+14,68,88,0.04285552,1.72194E-05,-88.13981901,40.31381372
436,17,19,10900,6012,1.7019E+14,2,2,0.057905256,0.000152639,-88.43894162,40.03446302
437,17,19,10500,4179,1.7019E+14,4,10,0.004152861,1.06761E-06,-88.43080189,40.36035201
438,17,19,10500,4050,1.7019E+14,0,0,0.001990684,1.78514E-07,-88.43181975,40.35937528
439,17,19,10500,4051,1.7019E+14,2,4,0.003263315,5.09264E-07,-88.43084466,40.35969136
440,17,19,10500,4056,1.7019E+14,0,0,0.004054775,1.04634E-06,-88.42948808,40.36211691
441,17,19,10500,4176,1.7019E+14,3,5,0.004042597,1.0591E-06,-88.43072786,40.361244
442,17,19,10500,4054,1.7019E+14,2,7,0.004100764,1.04445E-06,-88.42831024,40.3620794
443,17,19,10500,4039,1.7019E+14,1,1,0.059479688,0.000129977,-88.41401874,40.36563406
444,17,19,10500,4105,1.7019E+14,2,4,0.061299946,0.000181626,-88.45482856,40.33173699
445,17,19,10500,4093,1.7019E+14,4,12,0.067446683,0.000279124,-88.41339037,40.33277501
446,17,19,901,3008,1.7019E+14,169,405,0.009391449,5.70934E-06,-88.27606422,40.13803103
447,17,19,901,3014,1.7019E+14,16,50,0.005991564,1.69552E-06,-88.27392321,40.135401
448,17,19,901,2029,1.7019E+14,20,60,0.00642947,2.29244E-06,-88.27646218,40.12987705
449,17,19,1203,2010,1.7019E+14,13,39,0.004994436,1.47141E-06,-88.28580714,40.09067551
450,17,19,901,3006,1.7019E+14,10,26,0.005955293,1.98121E-06,-88.27242163,40.13718738
451,17,19,10400,4078,1.7019E+14,0,0,0.005826996,5.10001E-07,-87.95644079,40.36475288
452,17,19,901,3011,1.7019E+14,8,22,0.003781086,8.58134E-07,-88.26941166,40.13377052
453,17,19,901,3002,1.7019E+14,25,68,0.006980038,2.24974E-06,-88.26866491,40.1355024
454,17,19,901,2008,1.7019E+14,32,83,0.009948051,3.16051E-06,-88.27092976,40.13148927
455,17,19,901,2023,1.7019E+14,19,63,0.007042005,2.03204E-06,-88.2714816,40.13090999
456,17,19,1000,1008,1.7019E+14,17,35,0.005704757,1.77697E-06,-88.27585559,40.11597279
457,17,19,1000,1004,1.7019E+14,28,62,0.00687361,2.45525E-06,-88.27368001,40.1169141
458,17,19,1000,1007,1.7019E+14,25,57,0.00665155,2.19285E-06,-88.27366565,40.11595499
459,17,19,1000,3004,1.7019E+14,23,55,0.00772714,2.65588E-06,-88.26879053,40.11591001
460,17,19,1301,1024,1.7019E+14,0,0,0.008200872,3.08764E-06,-88.24784651,40.09119352
461,17,19,1201,3011,1.7019E+14,20,55,0.00603485,1.93723E-06,-88.2902205,40.10706099
462,17,19,10500,4165,1.7019E+14,4,16,0.004621206,1.33561E-06,-88.3476295,40.31385334
463,17,19,10800,2013,1.7019E+14,0,0,0.040647617,4.99387E-06,-88.07527399,40.04791977
464,17,19,10800,2010,1.7019E+14,0,0,0.054254017,0.00019446,-88.05501293,40.04756265
465,17,19,10900,2029,1.7019E+14,0,0,0.02172966,1.38119E-05,-88.14916237,40.00846569
466,17,19,10900,1009,1.7019E+14,6,15,0.004338791,1.03652E-06,-88.16067874,40.00849087
467,17,19,10900,1031,1.7019E+14,5,13,0.004919125,1.48956E-06,-88.15261457,40.00313082
468,17,19,1204,1030,1.7019E+14,16,47,0.006384869,2.26606E-06,-88.29085359,40.07847766
469,17,19,10800,3026,1.7019E+14,8,16,0.005563362,1.87197E-06,-88.07417546,40.02428903
470,17,19,10800,2063,1.7019E+14,5,8,0.004171048,1.08547E-06,-88.0765507,40.01712316
471,17,19,10800,3002,1.7019E+14,7,27,0.005653692,1.932E-06,-88.07077724,40.02537717
472,17,19,10800,3022,1.7019E+14,9,20,0.006140708,2.34617E-06,-88.06731645,40.02338056
473,17,19,10300,1076,1.7019E+14,0,0,0.001319995,6.20005E-08,-88.15874395,40.28807019
474,17,19,10400,1027,1.7019E+14,0,0,0.008950871,1.24726E-06,-88.13523675,40.38728934
475,17,19,10204,4006,1.7019E+14,11,25,0.004811515,1.18022E-06,-88.14980143,40.31099681
476,17,19,10204,5038,1.7019E+14,0,0,0.013364293,1.09763E-06,-88.17238211,40.27814054
477,17,19,10604,1006,1.7019E+14,10,24,0.049377594,0.000138743,-88.19015994,40.21934968
478,17,19,10900,8061,1.7019E+14,0,0,0.002702993,1.50897E-07,-88.2777351,39.91404795
479,17,19,10300,1064,1.7019E+14,0,0,0.004173375,7.23865E-07,-88.15593144,40.30063105
480,17,19,10900,8113,1.7019E+14,0,0,0.009313274,1.55123E-06,-88.28102906,39.9060123
481,17,19,10300,1059,1.7019E+14,0,269,0.006731869,2.59772E-06,-88.16165478,40.29650129
482,17,19,10900,5069,1.7019E+14,0,0,0.016745151,2.00739E-06,-88.25752387,40.01412906
483,17,19,10900,8070,1.7019E+14,6,11,0.023164379,1.86826E-05,-88.27086375,39.91886786
484,17,19,10900,5083,1.7019E+14,0,0,0.036587288,4.79599E-05,-88.30636635,40.01979863
485,17,19,10500,1014,1.7019E+14,0,0,0.055845723,5.38304E-06,-88.31961808,40.35812744
486,17,19,10500,1029,1.7019E+14,0,0,0.007138193,2.48479E-06,-88.29161884,40.3700845
487,17,19,10500,1048,1.7019E+14,0,0,0.026867148,2.05002E-05,-88.27010027,40.33624285
488,17,19,10500,4111,1.7019E+14,7,22,0.105727664,0.000556936,-88.4039042,40.31816289
489,17,19,10500,3021,1.7019E+14,1,1,0.067071316,0.000275845,-88.43196282,40.27456034
490,17,19,10500,3023,1.7019E+14,0,0,0.013191061,2.01598E-06,-88.45896372,40.28159171
491,17,19,10601,3020,1.7019E+14,7,14,0.007266024,2.41889E-06,-88.44051547,40.19166676
492,17,19,10500,3073,1.7019E+14,2,7,0.067463293,0.000279475,-88.40343346,40.23070098
493,17,19,10601,1036,1.7019E+14,0,0,0.016693406,3.70246E-06,-88.41400442,40.2067058
494,17,19,1201,4017,1.7019E+14,22,47,0.007290455,2.24519E-06,-88.28838074,40.1020246
495,17,19,1204,1070,1.7019E+14,5,17,0.011215756,3.97235E-06,-88.29254173,40.07973178
496,17,19,1203,1011,1.7019E+14,11,23,0.004924996,1.20617E-06,-88.28060037,40.09395252
497,17,19,1203,1008,1.7019E+14,27,61,0.009079784,3.63029E-06,-88.27730747,40.09645276
498,17,19,1203,2004,1.7019E+14,20,50,0.006482429,2.19557E-06,-88.28454653,40.09372858
499,17,19,1201,1001,1.7019E+14,20,54,0.005997975,2.04325E-06,-88.27851255,40.10717962
500,17,19,1201,1002,1.7019E+14,30,93,0.007934128,2.93503E-06,-88.27851846,40.1046911
501,17,19,1100,1026,1.7019E+14,23,62,0.007764817,2.67227E-06,-88.27396763,40.10191571
502,17,19,1100,1007,1.7019E+14,33,67,0.01147605,4.75231E-06,-88.27222328,40.10724165
503,17,19,10700,5006,1.7019E+14,15,42,0.00961941,3.96765E-06,-88.04218948,40.13670364
504,17,19,10700,3008,1.7019E+14,4,21,0.005633115,1.96785E-06,-88.039943,40.11858255
505,17,19,10700,3036,1.7019E+14,14,35,0.005327553,1.77261E-06,-88.03636291,40.11607957
506,17,19,10700,4037,1.7019E+14,15,38,0.007479699,2.46054E-06,-88.04618326,40.10682857
507,17,19,10700,6130,1.7019E+14,3,5,0.081942537,0.000312489,-88.03778766,40.09684378
508,17,19,10700,4027,1.7019E+14,9,25,0.003933296,9.97941E-07,-88.04713792,40.11008239
509,17,19,10700,4020,1.7019E+14,9,15,0.004335792,1.14846E-06,-88.04461378,40.11002983
510,17,19,10700,4013,1.7019E+14,2,3,0.003790823,8.58264E-07,-88.04344923,40.11229422
511,17,19,10700,4023,1.7019E+14,6,14,0.004278425,1.13175E-06,-88.0422796,40.11095939
512,17,19,10700,3047,1.7019E+14,7,13,0.00425058,1.12027E-06,-88.04108403,40.11001355
513,17,19,10700,3064,1.7019E+14,6,15,0.004077912,1.07205E-06,-88.04106719,40.10822591
514,17,19,10700,3044,1.7019E+14,6,18,0.004262268,1.12064E-06,-88.03873244,40.11094009
515,17,19,10700,3054,1.7019E+14,4,7,0.003742639,8.82815E-07,-88.03767859,40.11093336
516,17,19,10700,3006,1.7019E+14,16,46,0.006330104,2.2573E-06,-88.02971962,40.11781259
517,17,19,10700,3023,1.7019E+14,16,51,0.006236514,2.22281E-06,-88.02864157,40.11780881
518,17,19,10700,6168,1.7019E+14,0,0,0.005592491,5.43307E-07,-88.04809849,40.05483428
519,17,19,10800,2030,1.7019E+14,0,0,0.017173105,2.19596E-06,-88.05807645,40.03216249
520,17,19,1205,2044,1.7019E+14,38,104,0.060095459,0.000113536,-88.32801962,40.07573267
521,17,19,6000,1042,1.7019E+14,0,0,0.005752191,1.07717E-06,-88.21294587,40.09091407
522,17,19,5701,1011,1.7019E+14,1,2,0.000929132,4.33455E-08,-88.20246507,40.09557981
523,17,19,5600,4002,1.7019E+14,50,74,0.010608313,2.92054E-06,-88.20290922,40.10335812
524,17,19,5500,4036,1.7019E+14,4,9,0.002937531,4.35042E-07,-88.20077181,40.10789863
525,17,19,5500,4035,1.7019E+14,5,11,0.003137321,4.76787E-07,-88.19966495,40.10790963
526,17,19,5500,4020,1.7019E+14,9,14,0.004527734,1.00383E-06,-88.1954278,40.10856442
527,17,19,10601,1061,1.7019E+14,29,63,0.010002046,5.80097E-06,-88.41510633,40.20177587
528,17,19,5402,1002,1.7019E+14,0,0,0.002131579,1.31517E-07,-88.19082408,40.14162778
529,17,19,10601,2025,1.7019E+14,7,20,0.004509209,1.23254E-06,-88.40728201,40.1957003
530,17,19,10601,2034,1.7019E+14,5,16,0.004356524,1.19659E-06,-88.40956472,40.19244784
